X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
-0.996123041491053,-0.342333388361692,-0.585257368531371,-0.0186943437481984,-0.306348102471407,0.838438726923996,0.392141764842007,-0.363562867362882,-0.502025587833958,-0.334062664614539,0.455120392851883
0.115019346846971,0.710254618830573,0.467336838009613,0.90126391963597,0.672313773462622,-0.206357141306241,-0.523731739615028,0.747595042862835,0.386546330849302,0.718585441754801,0.271565676710248
0.312171724464784,0.903453718382738,0.145400663638814,0.703654294298881,0.994251450522396,-0.399543553916631,-0.830214502716021,0.929594270868598,0.189196148698497,0.896220588566787,-0.114001068718023
0.773182468436002,0.426965597417896,0.684536112864627,0.24279179266719,0.455114383123609,-0.923056811076369,-0.369352917971404,0.406200567587791,0.728181027744008,0.435235381460571,-0.406736584521818
-0.795811657746279,0.140288345315561,-0.372887832432261,-0.55231928442426,0.360902544893535,-0.14641699500997,-0.131491735841029,-0.341703350968124,-0.880032772170387,-0.927340770589034,-0.101251324407438
-0.348067074862324,-0.941651431364392,-0.201703028101871,-0.633438849270679,-0.909274639074987,0.443104622290261,0.762171114273875,-0.983089807905045,-0.151860090706465,-0.950013963493987,0.177815070450844
-0.269761874636114,0.679512539338207,-0.819007326806664,-0.0123704585741206,0.821787519804618,-0.664447973404184,-0.681546553429576,-0.849337714689164,-0.435598617288191,-0.388570255923218,-1.0107524129014
-0.976895711844996,-0.323104923433416,-0.56554205053615,-0.00727875600738426,-0.294815023731164,0.827025198803056,0.380729121477513,-0.343847137723083,-0.521736948173898,-0.314713067215568,0.417184624333086
-0.887544856380565,-0.243356495919488,-0.390083593174369,-0.665246316153846,-0.217771156974549,0.166412091619897,0.0439152333522017,-0.754172738584264,0.828464940150377,-0.548959857679196,0.442596387910812
0.575175596302183,0.692769915725284,-0.273951496294223,-0.253631006286859,0.06480644062739,0.131137121732146,-0.858780521866581,-0.391346181135472,0.940412751385107,-0.871167264848754,0.0432258394975699
-0.312903202910187,0.722190001449126,-0.76854405267363,-0.0868997278359951,0.779134416901305,-0.746306707557828,-0.732145351295393,-0.798763382201726,-0.478856683121728,-0.462595707611785,-1.11569494044768
0.976899625728116,0.323063369682772,0.565503693084583,0.00729375356046802,0.294856098316344,-0.826994203922105,-0.380706564379089,0.343827354568948,0.521775042526837,0.314732426152269,-0.265363978010822
0.657901005274127,-0.963842311399952,-0.911223779411806,-0.222712603216691,0.510755384692632,0.784827270960628,-0.603671796527615,-0.922217022143821,-0.113851268569439,-0.403266761778683,0.303297239816044
0.807091980196324,0.45152686523542,-0.634100835685176,-0.0876529754809228,-0.832957237920015,-0.526016780530572,0.468463036107938,-0.946232843200265,-0.103558831173824,0.377749560721626,0.944996666787299
-0.701656320528513,0.751103414630309,-0.612203875000636,-0.972125212189771,-0.722525010752148,0.656937212137724,0.637955204965071,-0.876399686996918,0.175585037836708,0.451833872462584,-0.666845832199128
0.0311999304758384,0.18829088872026,0.831918158063646,0.964997549533145,-0.182032978437383,0.831166380045741,0.425907638255951,0.431145450433517,-0.812114078973447,-0.310228555302654,0.43207096588522
0.807669777844024,0.205029056688079,-0.92268459450516,-0.177146192448481,0.331205710612984,0.309376988399163,-0.345065298803399,-0.811403079845804,-0.969460024491292,-0.793931481846127,0.928334220573272
-0.0708130768199482,-0.0146508647628713,0.0778009582026398,-0.722094413294013,0.393537102125943,0.504359935760582,-0.274065439420302,-0.871378871116643,0.0428549039743038,-0.0420815583882111,0.142522618935736
0.63653366445483,0.49787243676788,0.266131764106949,0.341765389158802,0.404221269629016,0.256788447326233,0.577864929004075,0.110804332678859,0.748513179772653,-0.134122794758091,0.777826614440173
0.251264458347872,0.817607819060238,0.330028870452668,-0.0568403022030463,-0.477700025652931,-0.319904168443732,-0.259608894879839,-0.437698444686294,0.270153890659603,-0.203907539417014,0.343400875269292
-0.41860450837263,0.0142568943589592,0.06433573576257,0.0871924038713781,0.622231625398209,-0.518182470816696,0.334682487262106,-0.497551806619752,0.788267022880788,-0.029303140712274,-0.432246929057828
-0.497793908579693,-0.999495258089037,0.335152562552866,-0.537001986880089,0.0532484108240456,0.0896864624437146,0.354297846871032,0.794997177504701,0.0300603809370801,0.864340037541543,0.343019944900257
-0.263039639048055,-0.144451463861496,0.0940048562116,-0.194382946285043,0.696195439830468,0.691255917235104,0.742615180495804,-0.768409343382439,-0.698775119543722,-0.685960419868576,0.592894855482489
0.421351717184612,0.492568396845033,0.667772562631353,0.661741630561124,-0.385843817932961,0.783226904408826,0.31765963167829,0.134129075597536,-0.694215014040054,-0.00489061349185427,0.251758106866284
0.302738645417322,0.309454856745306,0.469437799758613,-0.815002274190775,0.340500755547662,0.438594659194023,0.417104768431071,-0.371158395747458,0.847348220610839,0.98222713172022,0.169664309407692
0.287908197214806,-0.723869118775211,-0.71619455323466,-0.617788024157702,0.339996653455309,0.794928490136501,0.666635591924804,0.304338820582335,0.310579093943951,-0.949764657288269,1.1046542866812
-0.251654851541774,-0.294619516770965,0.830879038626067,0.28747117223392,0.170486514263434,0.790421179446956,-0.039780316185155,0.23004458174809,0.916713572087864,0.480001889979467,0.772168038606698
0.220435414747436,0.0488517091257619,0.903573278315266,0.872376398153691,-0.509817317945374,-0.939760477268081,0.204601277877717,-0.330542978209104,0.609334823118834,-0.50507243431757,1.73449109558406
-0.536673941075959,0.501011575456013,0.968626755282429,0.065689807074538,-0.554000652291347,0.263846090357715,-0.605706653931576,0.832029323520146,0.113527637234313,-0.889529762763886,-0.541853454916074
