X1,X2,X3,X4,X5,Y
1.06157648186469,4.94043461365868,5.98339942021607,2.81564200892245,2.53751199070539,0.461439201982705
3.93905995150308,2.26332818367829,2.767231716662,5.88079883452291,5.41477873925231,0.485228237624491
3.34618764046957,2.84223331594659,2.17427492722037,4.96108179067054,4.87011122135914,0.759317823944044
4.77574306436017,1.224817112548,0.79123168986785,3.53125255095802,3.25314408540799,0.60497874408611
4.03562435153537,3.95663253886314,3.9505098449766,5.3823713148321,5.69676871887566,0.479860559842601
2.86396177104068,3.13103294090392,4.14796248751179,0.928512696101915,1.39233560677207,0.755907129492936
5.61607962808713,5.32677113499417,5.34219590017856,3.90977216527326,4.35932289229457,0.393405542920205
1.02586315660175,4.97504029276898,6.04144356045673,2.78140711028394,2.50290964060764,0.447562241735586
5.63416793997962,0.111402047998598,0.212688591555387,3.29029553570791,5.83820452554808,0.27630705535091
5.53301292943838,1.01132282050357,2.60898709142557,2.73063766012914,5.31668067864763,0.477020765892638
5.48667215561417,5.57374893834902,5.56428763184563,4.13159242386035,4.48770648595824,0.358717819669059
5.07416111599285,1.1248558470688,0.0584657557328385,3.31845603838294,3.59695137626188,0.456023409135972
1.00903186755232,5.17855882503292,3.0939208087148,0.164602426093678,5.03962444090043,0.385825674661301
1.7728189068201,4.98271850723138,3.69160121829286,3.31980447007106,3.18105612227951,0.904935234409558
0.648942752135671,1.77991516993612,1.66809342205946,0.327872644895192,3.15443565740819,0.477232040075992
0.941461226365404,3.20333102018417,3.94151541886188,0.859856740946383,3.85453258748272,0.646169490543319
2.11031467487577,4.93115084145245,5.16979272754858,1.37202845004434,2.07240423206762,0.563710272702243
0.427269542863888,4.21762602845384,4.51949072705337,3.90925769243838,2.49270742415514,0.606262600684941
2.89964245717266,3.106214923285,4.28268455179238,2.8449707980256,1.78067208792331,1.22287846391538
0.586278573921015,1.98293377895209,2.29304606631469,1.45306741823514,2.8297248537605,0.676486878378865
0.051859332435266,3.6950015091442,0.325523599767015,1.62819000435485,2.69174916656729,0.429105988901967
5.07826967207442,3.95983642915027,0.878011000256057,4.08179271100829,5.28033546964413,0.473629865353185
0.103202540626098,0.522324506023974,2.069244099506,5.28682432417684,1.04356290162391,0.339514425105083
0.612726016753057,3.06459099841644,4.01599908498256,0.368770508356106,3.33790692782214,0.53267841052834
4.42812299383295,1.23940703877933,4.02054201224133,6.01229122019426,1.8233721583554,0.462126848572544
1.45992923672542,0.6826894063113,1.03542894492518,2.99275558761851,5.2466854322694,0.46191651489924
0.58166133829664,1.33151254152914,1.56135095383771,0.848384761158001,5.04335072072999,0.408052447193444
0.731979331812351,1.84769988772406,1.99737112939995,5.34368975928372,0.711840573107321,0.430931705493227
4.57789845190195,3.17273140743438,4.49891346768684,1.54006618920017,0.613918454238195,0.568468212396702
4.45871958350966,2.53616398509735,4.8243037405364,1.36227520744136,0.259052085925139,0.479247877423168
5.00968622038134,1.18989308596121,2.03165224864652,3.58034379601719,4.38481525358158,0.644847797760366
0.19244449188524,5.33892040608658,4.28272867971862,3.7735231752795,1.8481888963371,0.456135368608436
1.61246887323504,3.06426187041548,3.20297979050152,1.41098957698815,1.15520404323591,0.775265960829281
1.01247810659988,2.81974066038843,5.5899219825724,5.33341118509029,2.97666659851714,0.473131236909969
0.736177542127245,2.01391092519367,5.28935945034944,2.70954319263332,2.15703429815058,0.583655765887483
3.17163138043173,5.91246794039907,4.13062677972033,0.650979048898672,5.25306096626517,0.393942319082213
3.54438105744645,3.91389850216543,0.794081187700872,4.13028452705599,4.85418003415786,0.636408994510375
1.41435988716883,4.29811513262058,0.19616713117486,0.999043045972717,1.75271097535796,0.442078931869564
0.430952298264241,4.54183754587822,3.21407245843766,3.51457686914703,0.855453081802803,0.529465637181329
0.454216499627618,1.81225486299076,5.76765164791552,3.98933672875616,0.18796511342236,0.339697277019926
1.44886649637457,0.406186573942235,0.574447783018567,4.42428699908179,0.675487408280719,0.364310151454301
4.23419168800679,4.53136070055919,5.79162084277291,2.36167528739005,2.37833329735518,0.572889617527042
4.0520811036234,1.33569557361437,2.76003679714865,2.35089368864449,4.08908647690878,0.948603291671442
1.64206873029286,5.88679562523886,0.800129061925721,2.54109426664447,4.50809966476124,0.444405780543267
0.116134726178398,2.36282441558149,1.28119568201508,4.7200981852296,5.18432594741097,0.409718900445764
3.16551686448872,3.02104953857396,0.383313614673287,4.00612309918649,0.150226964824886,0.476000606407832
0.932160085458811,3.45400433759298,2.93991126578532,3.5646245592075,0.162856123622706,0.560102380335356
0.318658280435171,0.858374138737185,1.92799563256046,4.28619019897566,0.245851738144609,0.368121204527966
3.70082653091541,1.2085799076498,2.18660622670702,2.96360646181591,2.09305951158587,0.981757112710103
2.71669951208557,1.96094601990444,3.44201342719421,3.40513898901528,2.45636546453609,1.46736341968471
1.73879194364156,0.957024625434313,3.23017516312659,4.23322268970851,5.47566885832364,0.541502094687464
5.68604819766154,5.50649126764771,4.97422006347315,5.80248386053193,1.32123634220828,0.302415744190693
1.85676312088193,4.16687660266573,4.6115600185845,0.309272751924412,1.46496352511806,0.503472262821242
0.22226469520765,4.43808912420368,3.72679102245644,4.45880828919094,0.181947898802335,0.393984980670779
1.53930306860462,0.148171353363006,2.40013752904491,4.96294753526173,0.539577903526271,0.39164638534444
0.299151261581376,3.59124866741273,2.92480688208593,3.96822731073904,4.74498487159027,0.601241591777789
5.72346557361853,0.0983007463739023,4.45581426639245,5.01428852643918,0.370576762389526,0.294744036238186
1.3913588775651,2.77644538682104,0.926302906516079,4.18056749294758,0.0917782832034347,0.45893841891487
2.29115793785107,5.73891529452263,2.65839878781894,3.48131804453007,0.398301135084662,0.496985546801803
2.25504164979911,5.17131937665896,1.96397185062849,2.2629851640698,1.75528412603431,0.744299397116561
0.952512139850881,3.90309334468401,1.26547892345476,5.84305286421279,1.01998325152555,0.399684035307952
4.71116010506199,2.68752497654351,0.284559610074982,3.82927061398031,2.54147617828368,0.613600081212329
2.35910525059074,1.9969327712308,1.17935495076919,0.304020359426276,3.22510798833685,0.586489000028237
3.68451876855328,3.68114855057354,1.10353817647638,0.26450435328635,5.25020673265685,0.452991620942526
4.24654906080024,0.388455036361342,5.99923604557971,3.84761176039409,5.3662660620446,0.34858838260284
2.84600667413231,1.37972095425467,5.48567666072298,6.0236034199534,5.39614409770494,0.348295034173547
