X,F
1,1
2,1.5
3,1.83333333333333
4,2.08333333333333
5,2.28333333333333
6,2.45
7,2.59285714285714
8,2.71785714285714
9,2.82896825396825
10,2.92896825396825
11,3.01987734487734
12,3.10321067821068
13,3.18013375513376
14,3.25156232656233
15,3.31822899322899
16,3.38072899322899
17,3.43955252264076
18,3.49510807819631
19,3.54773965714368
20,3.59773965714368
21,3.64535870476273
22,3.69081325021727
23,3.73429151108684
24,3.77595817775351
25,3.81595817775351
26,3.85441971621505
27,3.89145675325208
28,3.92717103896637
29,3.96165379758706
30,3.99498713092039
31,4.02724519543652
32,4.05849519543652
33,4.08879822573955
34,4.11820999044543
35,4.14678141901686
36,4.17455919679464
37,4.20158622382167
38,4.22790201329535
39,4.25354303893638
40,4.27854303893638
41,4.30293328283881
42,4.32674280664834
43,4.34999862060183
44,4.3727258933291
45,4.39494811555132
46,4.4166872459861
47,4.43796384173078
48,4.45879717506412
49,4.47920533832942
50,4.49920533832942
1,1
2,1.5
3,1.83333333333333
4,2.08333333333333
5,2.28333333333333
6,2.45
7,2.59285714285714
8,2.71785714285714
9,2.82896825396825
10,2.92896825396825
11,3.01987734487734
12,3.10321067821068
13,3.18013375513376
14,3.25156232656233
15,3.31822899322899
16,3.38072899322899
17,3.43955252264076
18,3.49510807819631
19,3.54773965714368
20,3.59773965714368
21,3.64535870476273
22,3.69081325021727
23,3.73429151108684
24,3.77595817775351
25,3.81595817775351
26,3.85441971621505
27,3.89145675325208
28,3.92717103896637
29,3.96165379758706
30,3.99498713092039
31,4.02724519543652
32,4.05849519543652
33,4.08879822573955
34,4.11820999044543
35,4.14678141901686
36,4.17455919679464
37,4.20158622382167
38,4.22790201329535
39,4.25354303893638
40,4.27854303893638
41,4.30293328283881
42,4.32674280664834
43,4.34999862060183
44,4.3727258933291
45,4.39494811555132
46,4.4166872459861
47,4.43796384173078
48,4.45879717506412
49,4.47920533832942
50,4.49920533832942
51,4.51881318146668
52,4.53804395069745
53,4.55691187522575
54,4.57543039374427
55,4.59361221192609
56,4.61146935478323
57,4.62901321443235
58,4.6462545937427
59,4.66320374628507
60,4.67987041295174
61,4.69626385557469
62,4.71239288783275
63,4.72826590370577
64,4.74389090370577
65,4.75927551909038
66,4.7744270342419
67,4.78935240737623
68,4.80405828972917
69,4.81855104335236
70,4.83283675763807
71,4.84692126468032
72,4.86081015356921
73,4.8745087837062
74,4.88802229721971
75,4.90135563055305
76,4.91451352528989
77,4.9275005382769
78,4.94032105109742
79,4.95297927894552
80,4.96547927894552
81,4.97782495795786
82,4.99002007990908
83,5.00206827268017
84,5.01397303458493
85,5.02573774046728
86,5.03736564744402
87,5.04885990031759
88,5.06022353668122
89,5.0714594917374
90,5.08257060284852
91,5.09355961383753
92,5.10442917905492
93,5.11518186722696
94,5.1258201650993
95,5.13634648088877
96,5.14676314755544
97,5.15707242590596
98,5.16727650753861
99,5.17737751763962
100,5.18737751763962
101,5.19727850773863
102,5.20708242930726
103,5.21679116717134
104,5.22640655178672
105,5.23593036131053
106,5.24536432357468
107,5.2547101179672
108,5.26396937722646
109,5.27314368915307
110,5.28223459824398
111,5.29124360725299
112,5.30017217868156
113,5.30902173620368
114,5.31779366602824
115,5.32648931820216
116,5.33511000785733
117,5.34365701640434
118,5.35213159267553
119,5.36053495402006
120,5.3688682873534
