X1,X2,Y
2.4259446810875,2.0592184520348,0.713233801935619
5.57175855904859,5.19434286093906,7.55015780363923
4.61642818464116,5.72628725470889,6.15558377103797
3.23374797589699,4.34369795608653,-0.206564212901019
0.780045708997651,1.22506477403805,4.88084450915769
1.32069919632531,0.211325938571553,3.3549271084506
2.11487208606323,2.79638787069041,1.71226693308938
2.48362792731114,2.09346342152997,0.964029991854138
1.7494804515735,2.75816301710628,0.982228801907483
4.6755367176201,2.43113960027256,-2.69768417270653
1.98535225697219,3.04186184606325,1.82966042746075
3.61650867954979,4.00638734706593,0.615547555033254
4.69442056013374,4.40263301440343,2.92858617398815
5.18265375074294,0.792641647519228,-3.60497750381976
0.44985100748014,2.12855924220722,2.92817769010437
5.10466943724422,3.11713664929083,-1.4091752451612
2.17472714766039,3.2726583741658,1.71612744246764
2.7293760398122,5.5645357683102,-2.52252737544945
0.629321567569701,4.74947993399098,-5.30192151261554
3.71439122745404,3.80679950131029,0.686674005269606
5.95379620201508,1.02086907759562,-4.9534492955686
0.195984133273825,3.28381051868987,0.0145888264250821
3.88903462296329,2.10003693607869,-0.381554905724538
5.8782080469253,3.93858674138053,2.4712653781466
1.0352673152893,5.65401557982061,-3.25092491179852
5.87792954422252,3.98828611167573,2.80022563322303
1.37001710760408,1.58251542559185,2.45985191089058
3.72481023065625,4.02324789733934,0.728865464758182
5.94124959658162,3.44840051983446,-0.436303384248094
1.7149154847639,2.97187304257459,1.45999563171746
5.65532274460544,0.909504216085073,-3.71146120153445
0.963695666220434,4.50337593985102,-5.05953397826602
1.46825478277594,4.97972910844947,-4.26051914914742
1.19983113276535,5.9562035027673,-3.87933185384922
3.56733537426156,4.53906899906906,0.410913900167446
2.67228627983068,0.537492289041982,-1.17975296627812
1.82495744586339,2.50288538617382,0.355242754887583
0.125778875517607,2.50441039382816,0.485052598232863
0.058613539861658,3.49813864665295,0.371222083340999
2.9824725710164,5.3493377985664,-2.00217722208981
5.58283436818347,4.80776524393767,6.58436138346869
1.23036288562705,2.47118709031986,-0.839905000505993
4.60529251474777,0.114933174770543,-6.05206975197048
1.84509460781587,1.35894421257753,0.779287067193429
1.04771275115146,0.20908072147497,3.48708949285377
5.99618057225509,0.401919887669366,-9.35001610849859
5.31121528382907,0.896625086582877,-3.26098662621481
0.562175309125375,5.16987847162408,-3.74799411024049
