X1,X2,X3,Y
0.533650793387473,1.90948500482121,0.488797764524072,-0.207209763781291
1.40375737780793,1.39874084047013,1.44670666006783,-0.32172216133987
1.21509016998231,1.31003130583792,1.25402156900475,-0.108720578667569
1.74071942926168,1.0404768958782,1.7187476903011,-1.78625867824155
0.227768241585644,1.26102520857496,0.505510730681827,-0.737198579181378
0.874920430366164,1.73122927004733,0.862641708532498,-0.0188458912535057
0.660918586948169,1.02100190124963,0.999756749730966,-0.000254168253865402
0.521930411428197,1.91549693488411,0.499925140384567,-0.206236048272827
1.22125871120283,1.23523427062557,0.839760175275095,0.0794074370905857
1.1869176503124,1.03722061660076,0.952632699977288,0.0280143202258321
0.74106627664088,1.0621677090093,0.949929925368617,-0.0372341072920209
1.52804728167319,1.08448753764026,1.55008243675113,-0.874559154435129
0.571506042096649,1.92149795520154,1.63597044758172,0.234844672183767
1.75421898161392,1.84377007229341,0.721552558411274,0.224758758768754
0.647283726720438,1.52535964677235,0.0989985538527832,-0.43811686797021
1.7016274684229,1.57815769328227,1.47148730075487,-0.480180054659591
0.380390658050401,1.2710749260781,1.55924186852277,0.668866047385979
0.362659985726387,1.59059128993903,1.66075688201486,0.518155072674292
0.373354393365643,1.99570469953951,1.29490509179768,0.144596566607352
0.684088315147461,1.48153100360221,1.91421975666057,0.42373144640001
1.07089841230095,1.09021340592071,0.332036929387142,0.133868814287499
1.88565163459528,1.03059407533859,0.562025371825328,1.35021896578302
0.544098915286385,1.80468578725231,1.21330381381868,0.0947293122207376
1.81562164575225,1.60157105550207,1.06101382607851,-0.0711148235130894
0.705044191261997,1.29687615397779,1.20512540614119,0.11610564169442
0.55803743119073,1.88820838902337,0.218396019835117,-0.307844491003167
1.8550851277786,1.81919271750822,0.618070888884382,0.363470695998212
0.670354936265004,1.3098790837242,0.268004049807322,-0.452219174987508
1.89944660534371,1.01370788156374,1.31472914024832,-1.02021865822696
0.30429970297364,1.92559325483758,0.866726120646746,-0.0773713524444817
0.0567904052689649,1.53822532657958,1.51062986618155,0.614142521697487
1.70616680878591,1.4045587350625,0.708727871011646,0.377131127500429
0.65614820047192,1.46439571898999,1.47185075945962,0.242915021567502
0.984771200708293,1.02757528378339,0.207352817875182,-0.0380419512871708
0.749069704650685,1.7776286180079,1.29115450951298,0.0749774037866053
1.78898930456233,1.16075143431331,0.303387308959707,1.49042002556914
0.471817689463919,1.29193252681101,1.67860849067304,0.676136953745454
1.89936061218599,1.20579045876064,1.05513005512886,-0.126293372203721
1.22842521281643,1.40118574313847,1.32149861793069,-0.127930887603537
0.263517536912932,1.46701751846518,1.21321190432953,0.224813521166785
0.408863546293896,1.86377050584736,0.484396949674561,-0.274453981413633
1.15392594203677,1.61219289750145,0.280272633833874,0.144549473144412
1.36325952890638,1.35187142234106,1.74378571160924,-0.513529570848487
1.14531737561229,1.36792185259236,1.85853694644955,-0.225892710043541
0.583609721153884,1.51292903058066,1.86299522521742,0.500159666073976
1.40466915844117,1.85470571179285,0.359239001353094,0.2630902865349
0.77401672632527,1.13215453623146,0.280077832571715,-0.412723323253038
1.1250021631422,1.99305477319124,1.25860958709582,-0.027509118864687
1.31706726389636,1.02745477855845,0.874714764865282,0.130011174810402
1.33313184035549,1.69746775592153,1.05204631935387,-0.0208286999606806
1.15067293680056,1.20639879494123,0.484312709487116,0.180988466403687
0.255191622757165,1.04842748563933,1.99235513817807,2.07005951038195
0.0682519882494239,1.19302036827268,1.47851497810998,0.946223776742766
0.447532625868342,1.91708456047743,0.775122589961421,-0.106163595662363
0.727955343860191,1.4178687588819,0.582711899358014,-0.182704764626111
1.53966353692572,1.29416370189147,0.564911085522014,0.497114331406539
1.83651412027807,1.20355108175509,1.44006489360241,-0.933913286026577
0.757041296795253,1.93129534552137,0.972063653129633,-0.00590629221173074
0.075967606326092,1.31106868789323,0.592269847877852,-0.662585940983526
0.597840149059854,1.46354659773958,1.61740978991552,0.369873092157276
1.76789127577047,1.61416432718145,1.20266099871431,-0.217662983930882
0.404378592049325,1.22286004392031,1.09724934659834,0.121102087960277
0.84516479329792,1.40389728974642,0.62286507553022,-0.0970882163541022
0.910383431732278,1.27351810370421,1.3349545471568,0.0610857108639439
1.33244980870105,1.08428587626766,1.33785118502282,-0.330665451875811
1.4438942197114,1.27376642340649,1.52284470334948,-0.50155402359625
1.9899913910171,1.06141877059392,0.394665380123692,1.99224008961229
0.181212311745904,1.38895210493099,0.153271586867811,-1.09800490933772
0.778257692623478,1.90858091435129,0.46348033310228,-0.106248138059408
0.258605303768675,1.0081243473124,0.372604324126757,-1.40949293520503
1.21000537164742,1.76739803998903,1.96267422912937,-0.220888779922315
0.597138072887235,1.21088974671692,1.03078799207713,0.0269891734393185
1.54069161517329,1.10682016054793,1.91125832972146,-1.4263411798569
1.61962965095174,1.72880407858845,0.170422662566514,0.615680724887473
0.256449266559549,1.87143348876187,0.480377281685448,-0.339667462789071
1.98892202739113,1.05003575213487,1.36704348890741,-1.23282575333585
1.31924610606377,1.82737983735916,1.18446061616635,-0.0609446261276583
1.84406965144306,1.99334611068325,1.77774661948852,-0.607713295389333
0.318751803755004,1.5749251187255,1.723954915517,0.616150730622912
1.03176826567663,1.90112970790386,0.629360077839661,0.0108977449210553
0.402490019240065,1.29889249482632,1.27990453424396,0.309864173045301
1.99041971507026,1.92622338955436,1.63741481699688,-0.63729369669342
1.26659159899377,1.04890298122747,0.290819388346472,0.590296433110654
0.0808914042615545,1.41087769679978,0.367065549168518,-0.883884333410819
0.279674267123843,1.01748410938715,0.536151131029742,-0.996071690663758
0.176836065721427,1.05714499718909,1.7417538701421,1.66857948716244
0.450729573285377,1.14528418615118,0.396401547581517,-0.794070146060411
0.5471240997657,1.21173065230523,0.0878622823832236,-0.89286281237648
0.848161729576104,1.98519266722379,1.3817496132878,0.0482133653872287
0.641022482384234,1.98043792717635,1.4413289359052,0.129479207948076
1.32635158651423,1.33450589592906,0.692061406011242,0.19517684694595
1.97716812787744,1.98802382475418,1.17473146360711,-0.161543988755915
1.66214138256901,1.67277934045363,1.15283558771546,-0.130126167326628
0.350084823952076,1.72272502205398,0.827835041302684,-0.117210704495989
1.99346331731497,1.99046589154528,0.827646500972949,0.161934363114478
0.107840832394511,1.47236664906898,1.42704846821191,0.532988362887402
1.98205985249534,1.05668400322476,0.829179802415702,0.562141121750743
1.8834504959717,1.57454235492613,1.86103218726605,-1.13407747154983
0.398772989015275,1.09178911640583,0.42628938385199,-0.904166402063477
1.18922104099514,1.0299199284124,1.54580698856055,-0.331519092630609
0.541240008278107,1.12323181985953,1.91264340234051,1.05253102867437
0.350875900709274,1.14468506913276,0.217471206564799,-1.20528398535034
0.596662908069944,1.78697705496731,0.231428527513386,-0.309708924864011
1.35833165478155,1.5320782793062,0.359791424896054,0.339287930731273
0.100395503628625,1.96563512761277,1.24090380186469,0.169978061609396
1.74134988699605,1.51137113722772,0.857964493266299,0.16745190395402
1.47792232069837,1.94259472539243,1.92938500352422,-0.414347125602125
0.0910667084136667,1.79296891945251,1.04120435574818,0.0352715029926064
1.86705789659569,1.63554367950082,1.75032506302239,-0.897112341293225
0.856466924994361,1.41138892211285,0.325803061080119,-0.159386880685406
1.00971253306133,1.96717841782774,0.0853174449026858,0.00766060518996961
0.73421771098725,1.2354233058252,1.04642040211391,0.0261723379101582
1.693350687377,1.03588342388065,1.23120026101386,-0.539529110398111
0.551072413556062,1.90170339678919,0.220357673026239,-0.307273333587639
1.61164018404941,1.84950718606112,0.09026861795929,0.581756633675119
0.16193612711782,1.75282314763237,1.94139999708659,0.783045015449091
0.367122989931871,1.70649787287845,1.9047253028035,0.612336000310494
0.364654494057096,1.88319005977437,0.16088709449649,-0.468054062501391
1.96943921428626,1.94187274899843,0.547541025198889,0.434543879110834
0.97962895389172,1.97478326153354,1.61852283659822,0.0107455103858347
0.758094537725694,1.64577718559787,1.64490880805415,0.186965571381105
0.0666027946319903,1.51022089051786,1.34626974508778,0.427980073897832
0.282699029364786,1.52762926801285,0.781996965276077,-0.2068729070539
0.521675410778652,1.14480222788286,1.91252100951097,1.05413036849877
1.63157532341582,1.05204264448305,0.454111699469879,1.11670842963018
1.28428224993038,1.37920954320096,1.9201722671092,-0.473343561416186
1.69706300805487,1.45169695384141,0.765114882207735,0.280714675975306
1.06134689270084,1.8439129972467,1.4396189481345,-0.0266217924362007
0.574866191000879,1.25228263257357,1.8247287562873,0.71164892302084
